id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
M2301.2.6,Section M2301 Solar Thermal Energy Systems,Protection From Freezing,,,,mechanical_systems,mechanical_engineer,System components shall be protected from damage resulting from freezing of heat-transfer liquids at the winter design temperature provided in Table R301.2. Freeze protection shall be provided in accordance with ICC 900/SRCC 300. Drain-back systems shall be installed in compliance with Section M2301.2.6.1. Systems utilizing freeze-protection valves shall comply with Section M2301.2.6.2.Exception: Where the 97.5-percent winter design temperature is greater than or equal to 48°F (9°C).
M2301.2.6.1,Section M2301 Solar Thermal Energy Systems,Drain-Back Systems,,,,mechanical_systems,mechanical_engineer,"Drain-back systems shall be designed and installed to allow for manual gravity draining of fluids from areas subject to freezing to locations not subject to freezing, and air filling of the components and piping. Such piping and components shall maintain a horizontal slope in the direction of flow of not less than 1/4 unit vertical in 12 units horizontal (2-percent slope). Piping and components subject to manual gravity draining shall permit subsequent air filling upon drainage and air venting upon refilling."
M2301.2.6.2,Section M2301 Solar Thermal Energy Systems,Freeze-Protection Valves,,,,mechanical_systems,mechanical_engineer,Freeze-protection valves shall discharge in a manner that does not create a hazard or structural damage.
M2301.2.7,Section M2301 Solar Thermal Energy Systems,Storage Tank Sensors,,,,mechanical_systems,mechanical_engineer,Storage tank sensors shall comply with ICC 900/SRCC 300.
M2301.2.8,Section M2301 Solar Thermal Energy Systems,Expansion Tanks,,,,mechanical_systems,mechanical_engineer,"Expansion tanks in solar energy systems shall be installed in accordance with Section M2003 in solar collector loops that contain pressurized heat transfer fluid. Where expansion tanks are used, the system shall be designed in accordance with ICC 900/SRCC 300 to provide an expansion tank that is sized to withstand the maximum operating pressure of the system.Exception: Expansion tanks shall not be required in the collector loop of drain-back systems."
M2301.2.9,Section M2301 Solar Thermal Energy Systems,Roof and Wall Penetrations,,,,mechanical_systems,mechanical_engineer,"Roof and wall penetrations shall be flashed and sealed in accordance with Chapter 9 to prevent entry of water, rodents and insects."
M2301.2.10,Section M2301 Solar Thermal Energy Systems,Description and Warning Labels,,,,mechanical_systems,mechanical_engineer,Solar thermal systems shall comply with description label and warning label requirements of Section M2301.2.11.2 and ICC 900/SRCC 300.
M2301.2.11,Section M2301 Solar Thermal Energy Systems,Solar Loop,,,,mechanical_systems,mechanical_engineer,Solar loops shall be in accordance with Sections M2301.2.11.1 and M2301.2.11.2.
M2301.2.11.1,Section M2301 Solar Thermal Energy Systems,Solar Loop Isolation,,,,mechanical_systems,mechanical_engineer,Valves shall be installed to allow the solar loop to be isolated from the remainder of the system.
M2301.2.11.2,Section M2301 Solar Thermal Energy Systems,Drain and Fill Valve Labels and Caps,,,,mechanical_systems,mechanical_engineer,Drain and fill valves shall be labeled with a description and warning that identifies the fluid in the solar loop and a warning that the fluid might be discharged at high temperature and pressure. Drain caps shall be installed at drain and fill valves.
M2301.2.12,Section M2301 Solar Thermal Energy Systems,Maximum Temperature Limitation,,,,mechanical_systems,mechanical_engineer,Systems shall be equipped with means to limit the maximum water temperature of the system fluid entering or exchanging heat with any pressurized vessel inside the dwelling to 180°F (82°C). This protection is in addition to the required temperature and pressure relief valves required by Section M2301.2.3.
M2301.2.13,Section M2301 Solar Thermal Energy Systems,Thermal Storage Unit Seismic Bracing,,,,mechanical_systems,mechanical_engineer,"In Seismic Design Categories D0, D1 and D2 and in townhouses in Seismic Design Category C, thermal storage units shall be anchored in accordance with Section M1307.2."
M2301.3,Section M2301 Solar Thermal Energy Systems,Labeling,,,,mechanical_systems,mechanical_engineer,Labeling shall comply with Sections M2301.3.1 and M2301.3.2.
M2301.3.1,Section M2301 Solar Thermal Energy Systems,Collectors and Panels,,,,mechanical_systems,mechanical_engineer,"Solar thermal collectors and panels shall be listed and labeled in accordance with ICC 901/SRCC 100. Factory-built collectors shall bear a label indicating the manufacturer's name, model number and serial number."
M2301.3.2,Section M2301 Solar Thermal Energy Systems,Thermal Storage Units,,,,mechanical_systems,mechanical_engineer,"Pressurized water storage tanks shall bear a label indicating the manufacturer's name and address, model number, serial number, storage unit maximum and minimum allowable operating temperatures and storage unit maximum and minimum allowable operating pressures. The label shall clarify that these specifications apply only to the water storage tanks."
M2301.4,Section M2301 Solar Thermal Energy Systems,Heat Transfer Gases or Liquids and Heat Exchangers,,,,mechanical_systems,mechanical_engineer,"Essentially toxic transfer fluids, ethylene glycol, flammable gases and flammable liquids shall not be used as heat transfer fluids. Heat transfer gases and liquids shall be rated to withstand the system's maximum design temperature under operating conditions without degradation. Heat exchangers used in solar thermal systems shall comply with Section P2902.5.2 and ICC 900/SRCC 300.Heat transfer fluids shall be in accordance with ICC 900/SRCC 300. The flash point of the heat transfer fluids utilized in solar thermal systems shall be not less than 50°F (28°C) above the design maximum nonoperating or no-flow temperature attained by the fluid in the collector."
M2301.5,Section M2301 Solar Thermal Energy Systems,Backflow Protection,,,,mechanical_systems,mechanical_engineer,Connections from the potable water supply to solar systems shall comply with Section P2902.5.5.
M2301.6,Section M2301 Solar Thermal Energy Systems,Filtering,,,,mechanical_systems,mechanical_engineer,Air provided to occupied spaces that passes through thermal mass storage systems by mechanical means shall be filtered for particulates at the outlet of the thermal mass storage system.
M2301.7,Section M2301 Solar Thermal Energy Systems,Solar Thermal Systems for Heating Potable Water,,,,mechanical_systems,mechanical_engineer,"Where a solar thermal system heats potable water to supply a potable hot water distribution system, the solar thermal system shall be in accordance with Sections M2301.7.1, M2301.7.2 and P2902.5.5."
M2301.7.1,Section M2301 Solar Thermal Energy Systems,Indirect Systems,,,,mechanical_systems,mechanical_engineer,Heat exchangers that are components of indirect solar thermal heating systems shall comply with Section P2902.5.2.
M2301.7.2,Section M2301 Solar Thermal Energy Systems,Direct Systems,,,,mechanical_systems,mechanical_engineer,"Where potable water is directly heated by a solar thermal system, the pipe, fittings, valves and other components that are in contact with the potable water in the solar heating system shall comply with the requirements of Chapter 29."
