id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
construction_document_,Section 202 General Definitions,Construction Document,,,,,,"All of the written, graphic and pictorial documents prepared or assembled for describing the design, location and physical characteristics of the elements of the project necessary for obtaining a building permit. The construction drawings shall be drawn to an appropriate scale."
contamination_,Section 202 General Definitions,Contamination,,,,,,"An impairment of the quality of the potable water that creates an actual hazard to the public health through poisoning or the spread of disease by sewage, industrial fluids or waste."
copper_alloy_,Section 202 General Definitions,Copper Alloy,,,,,,A metal alloy where the principle component is copper.
critical_level_c_l_,Section 202 General Definitions,Critical Level (C-L),,,,,,"An elevation (height) reference point that determines the minimum height at which a backflow preventer or vacuum breaker is installed above the flood level rim of the fixture or receptor served by the device. The critical level is the elevation level below which there is a potential for backflow to occur. If the critical level marking is not indicated on the device, the bottom of the device shall constitute the critical level."
cross_connection_,Section 202 General Definitions,Cross Connection,,,,,,"Any physical connection or arrangement between two otherwise separate piping systems, one of which contains potable water and the other either water of unknown or questionable safety or steam, gas or chemical, whereby there exists the possibility for flow from one system to the other, with the direction of flow depending on the pressure differential between the two systems (see ""Backflow"")."
demand_recirculation_water_system_,Section 202 General Definitions,Demand Recirculation Water System,,,,,,A water distribution system where one or more pumps prime the service hot water piping with heated water upon a demand for hot water.
depth_of_trap_seal_,Section 202 General Definitions,Depth of Trap Seal,,,,,,The depth of liquid that would have to be removed from a full trap before air could pass through the trap.
design_flood_elevation_,Section 202 General Definitions,Design Flood Elevation,,,,,,"The elevation of the ""design flood,"" including wave height, relative to the datum specified on the community's legally designated flood hazard map. In areas designated as Zone AO, the design flood elevation shall be the elevation of the highest existing grade of the building's perimeter plus the depth number (in feet) (mm) specified on the flood hazard map. In areas designated as Zone AO where a depth number is not specified on the map, the depth number shall be taken as being equal to 2 feet (610 mm)."
developed_length_,Section 202 General Definitions,Developed Length,,,,,,The length of a pipeline measured along the centerline of the pipe and fittings.
new_direct_supervision_,Section 202 General Definitions,Direct Supervision,,,,,,"Direct supervision means that the supervising licensed master plumber, journeyworker plumber, or residential plumber is physically present at the same physical addresses listed on the permits and where the apprentice is working or no more than five minutes distance from the apprentice within the same construction or job site."
discharge_pipe_,Section 202 General Definitions,Discharge Pipe,,,,,,A pipe that conveys the discharge from plumbing fixtures or appliances.
drain_,Section 202 General Definitions,Drain,,,,,,Any pipe that carries wastewater or waterborne wastes in a building drainage system.
drainage_fitting_,Section 202 General Definitions,Drainage Fitting,,,,,,"The type of fitting or fittings utilized in the drainage system. Drainage fittings are similar to cast-iron fittings, except that instead of having a bell and spigot, drainage fittings are recessed and tapped to eliminate ridges on the inside of the installed pipe."
drainage_dfu_,Drainage Fixture Unit,Drainage (DFU),,,,,,"A measure of the probable discharge into the drainage system by various types of plumbing fixtures. The drainage fixture-unit value for a particular fixture depends on its volume rate of drainage discharge, on the time duration of a single drainage operation and on the average time between successive operations."
drainage_system_,Section 202 General Definitions,Drainage System,,,,,,"Piping within a public or private premise that conveys sewage, rainwater or other liquid waste to a point of disposal. A drainage system does not include the mains of a public sewer system or a private or public sewage treatment or disposal plant."
drainage_system_building_gravity_,Section 202 General Definitions,Building Gravity,,,,,,A drainage system that drains by gravity into the building sewer.
drainage_system_sanitary_,Section 202 General Definitions,Sanitary,,,,,,"A drainage system that carries sewage and excludes storm, surface and ground water."
drainage_system_storm_,Section 202 General Definitions,Storm,,,,,,"A drainage system that carries rainwater, surface water, subsurface water and similar liquid waste."
drinking_fountain_,Section 202 General Definitions,Drinking Fountain,,,,,,A plumbing fixture that is connected to the potable water distribution system and the drainage system. The fixture allows the user to obtain a drink directly from a stream of flowing water without the use of any accessories.
dual_flushing_device_,Section 202 General Definitions,Dual Flushing Device,,,,,,"A feature that allows the user to flush a water closet with either a reduced or full volume of water, depending on bowl contents."
effective_opening_,Section 202 General Definitions,Effective Opening,,,,,,"The minimum cross-sectional area at the point of water supply discharge, measured or expressed in terms of the diameter of a circle or, if the opening is not circular, the diameter of a circle of equivalent cross-sectional area. For faucets and similar fittings, the effective opening shall be measured at the smallest orifice in the fitting body or in the supply piping to the fitting."
emergency_floor_drain_,Section 202 General Definitions,Emergency Floor Drain,,,,,,"A floor drain that does not receive the discharge of any drain or indirect waste pipe, and that protects against damage from accidental spills, fixture overflows and leakage."
essentially_nontoxic_transfer_fluid_,Section 202 General Definitions,Essentially Nontoxic Transfer Fluid,,,,,,"Fluids having a Gosselin rating of 1, including propylene glycol; mineral oil; polydimethylsiloxane; hydrochlorofluorocarbon, chlorofluorocarbon and carbon refrigerants; and FDA-approved boiler water additives for steam boilers."
essentially_toxic_transfer_fluid_,Section 202 General Definitions,Essentially Toxic Transfer Fluid,,,,,,"Soil, waste or graywater and fluids having a Gosselin rating of 2 or more, including ethylene glycol, hydrocarbon oils, ammonia refrigerants and hydrazine."
existing_installation_,Section 202 General Definitions,Existing Installation,,,,,,"Any plumbing system regulated by this code that was legally installed prior to the effective date of this code, or for which a permit to install has been issued."
faucet_,Section 202 General Definitions,Faucet,,,,,,A valve end of a water pipe through which water is drawn from or held within the pipe.
fill_valve_,Section 202 General Definitions,Fill Valve,,,,,,"A water supply valve, opened or closed by means of a float or similar device, utilized to supply water to a tank. An antisiphon fill valve contains an antisiphon device in the form of an approved air gap or vacuum breaker that is an integral part of the fill valve unit and that is positioned on the discharge side of the water supply control valve."
fixture_,Section 202 General Definitions,Fixture,,,,,,"See ""Plumbing fixture."""
fixture_branch_,Section 202 General Definitions,Fixture Branch,,,,,,A drain serving two or more fixtures that discharges to another drain or to a stack.
fixture_drain_,Section 202 General Definitions,Fixture Drain,,,,,,That portion of a plumbing drainage system that connects the trap drain to any other drain pipe receiving the discharge from one or more plumbing fixtures.
supply_fitting_,Fixture Fitting,Supply Fitting,,,,,,"A fitting that controls the volume, direction of flow or both of water, and is either attached to or accessed from a fixture, or is used with an open or atmospheric discharge."
waste_fitting_,Fixture Fitting,Waste Fitting,,,,,,A combination of components that conveys the sanitary waste from the outlet of a fixture to the connection to the sanitary drainage system.
fixture_supply_,Section 202 General Definitions,Fixture Supply,,,,,,The water supply pipe connecting a fixture to a branch water supply pipe or directly to a main water supply pipe.
flood_hazard_area_,Section 202 General Definitions,Flood Hazard Area,,,,,,The greater of the following two areas:The area within a flood plain subject to a 1-percent or greater chance of flooding in any given year.The area designated as a flood hazard area on a community's flood hazard map or as otherwise legally designated.
flood_level_rim_,Section 202 General Definitions,Flood Level Rim,,,,,,The edge of the receptacle from which water overflows.
flow_control_vented_,Section 202 General Definitions,Flow Control (Vented),,,,,,A device installed upstream from the interceptor having an orifice that controls the rate of flow through the interceptor and an air intake (vent) downstream from the orifice that allows air to be drawn into the flow stream.
flow_pressure_,Section 202 General Definitions,Flow Pressure,,,,,,The pressure in the water supply pipe near the faucet or water outlet while the faucet or water outlet is wide open and flowing.
flush_tank_,Section 202 General Definitions,Flush Tank,,,,,,A tank designed with a fill valve and flush valve to flush the contents of the bowl or usable portion of the fixture.
flushometer_tank_,Section 202 General Definitions,Flushometer Tank,,,,,,A device integrated within an air accumulator vessel that is designed to discharge a predetermined quantity of water to fixtures for flushing purposes.
flushometer_valve_,Section 202 General Definitions,Flushometer Valve,,,,,,"A valve attached to a pressurized water supply pipe and designed so that when activated, the valve opens the line for direct flow into the fixture at a rate and quantity to operate the fixture properly, and then gradually closes to reseal fixture traps and avoid water hammer."
full_open_valve_,Section 202 General Definitions,Full-Open Valve,,,,,,"A water control or shutoff component in the water supply system piping that, where adjusted for maximum flow, the flow path through the component's closure member is not a restriction in the component's through-flow area."
graywater_,Section 202 General Definitions,Graywater,,,,,,"Wastewater that, before being treated or combined with other wastewater, is collected from fixtures within residential, commercial, or industrial buildings or institutional facilities for the purpose of being put to beneficial uses. Sources of graywater are limited to discharges from bathroom and laundry room sinks, bathtubs, showers, and laundry machines. Graywater does not include the wastewater from toilets, urinals, kitchen sinks, dishwashers, or non-laundry utility sinks."
fats_oils_and_greases_fog_disposal_system_,Grease Interceptor,"Fats, Oils and Greases (FOG) Disposal System",,,,,,"A plumbing appurtenance that reduces nonpetroleum fats, oils and greases in effluent by separation or mass and volume reduction."
gravity_,Grease Interceptor,Gravity,,,,,,"Plumbing appurtenances of not less than 500 gallons (1893 L) capacity that are installed in the sanitary drainage system to intercept free-floating fats, oils and grease from wastewater discharge. Separation is accomplished by gravity during a retention time of not less than 30 minutes."
hydromechanical_,Grease Interceptor,Hydromechanical,,,,,,"Plumbing appurtenances that are installed in the sanitary drainage system to intercept freefloating fats, oils and grease from wastewater discharge. Continuous separation is accomplished by air entrainment, buoyancy and interior baffling."
grease_removal_device_automatic_grd_,Section 202 General Definitions,"Grease Removal Device, Automatic (GRD)",,,,,,"A plumbing appurtenance that is installed in the sanitary drainage system to intercept free-floating fats, oils and grease from wastewater discharge. Such a device operates on a time- or event-controlled basis and has the ability to remove free-floating fats, oils and grease automatically without intervention from the user except for maintenance."
grease_laden_waste_,Section 202 General Definitions,Grease-Laden Waste,,,,,,"Effluent discharge that is produced from food processing, food preparation or other sources where grease, fats and oils enter automatic dishwater prerinse stations, sinks or other appurtenances."
gridded_water_distribution_system_,Section 202 General Definitions,Gridded Water Distribution System,,,,,,A water distribution system where every water distribution pipe is interconnected so as to provide two or more paths to each fixture supply pipe.
group_wash_fixture_,Section 202 General Definitions,Group Wash Fixture,,,,,,A type of lavatory that allows more than one person to utilize the fixture at the same time. The fixture has one or more drains and one or more faucets.
hangers_,Section 202 General Definitions,Hangers,,,,,,"See ""Supports."""
horizontal_branch_drain_,Section 202 General Definitions,Horizontal Branch Drain,,,,,,"A drainage branch pipe extending laterally from a soil or waste stack or building drain, with or without vertical sections or branches, that receives the discharge from two or more fixture drains or branches and conducts the discharge to the soil or waste stack or to the building drain."
horizontal_pipe_,Section 202 General Definitions,Horizontal Pipe,,,,,,Any pipe or fitting that makes an angle of less than 45 degrees (0.79 rad) with a horizontal plane.
hot_water_,Section 202 General Definitions,Hot Water,,,,,,Water at a temperature greater than or equal to 110°F (43°C).
house_trap_,Section 202 General Definitions,House Trap,,,,,,"See ""Building trap."""
indirect_waste_pipe_,Section 202 General Definitions,Indirect Waste Pipe,,,,,,"A waste pipe that does not connect directly with the drainage system, but that discharges into the drainage system through an air break or air gap into a trap, fixture, receptor or interceptor."
individual_sewage_disposal_system_,Section 202 General Definitions,Individual Sewage Disposal System,,,,,,"A system for disposal of domestic sewage by means of a septic tank, cesspool or mechanical treatment, designed for utilization apart from a public sewer to serve a single establishment or building."
individual_vent_,Section 202 General Definitions,Individual Vent,,,,,,A pipe installed to vent a fixture trap and that connects with the vent system above the fixture served or terminates in the open air.
individual_water_supply_,Section 202 General Definitions,Individual Water Supply,,,,,,"A water supply that serves one or more families, and that is not an approved public water supply."
interceptor_,Section 202 General Definitions,Interceptor,,,,,,"A device designed and installed to separate and retain for removal, by automatic or manual means, deleterious, hazardous or undesirable matter from normal wastes, while permitting normal sewage or wastes to discharge into the drainage system by gravity."
joint_expansion_,Joint,Expansion,,,,,,"A loop, return bend or return offset that provides for the expansion and contraction in a piping system and is utilized in tall buildings or where there is a rapid change of temperature, as in power plants, steam rooms and similar occupancies."
joint_flexible_,Joint,Flexible,,,,,,Any joint between two pipes that permits one pipe to be deflected or moved without movement or deflection of the other pipe.
joint_mechanical_,Joint,Mechanical,,,,,,"See ""Mechanical joint."""
joint_slip_,Joint,Slip,,,,,,A type of joint made by means of a washer or a special type of packing compound in which one pipe is slipped into the end of an adjacent pipe.
leader_,Section 202 General Definitions,Leader,,,,,,An exterior drainage pipe for conveying storm water from roof or gutter drains to an approved means of disposal.
lead_free_solder_and_flux_,Section 202 General Definitions,Lead-Free Solder and Flux,,,,,,Containing not more than 0.2-percent lead.
macerating_toilet_system_,Section 202 General Definitions,Macerating Toilet System,,,,,,"An assembly consisting of a water closet and sump with a macerating pump that is designed to collect, grind and pump wastes from the water closet and up to two other fixtures connected to the sump."
main_,Section 202 General Definitions,Main,,,,,,The principal pipe artery to which branches are connected.
manifold_,Section 202 General Definitions,Manifold,,,,,,"See ""Plumbing appurtenance."""
mechanical_joint_,Section 202 General Definitions,Mechanical Joint,,,,,,"A connection between pipes, fittings, or pipes and fittings that is not screwed, caulked, threaded, soldered, solvent cemented, brazed, welded or heat fused. A joint in which compression is applied along the centerline of the pieces being joined. In some applications, the joint is part of a coupling, fitting or adapter."
medical_gas_system_,Section 202 General Definitions,Medical Gas System,,,,,,"The complete system to convey medical gases for direct patient application from central supply systems (bulk tanks, manifolds and medical air compressors), with pressure and operating controls, alarm warning systems, related components and piping networks extending to station outlet valves at patient use points."
medical_vacuum_system_,Section 202 General Definitions,Medical Vacuum System,,,,,,"A system consisting of central-vacuum-producing equipment with pressure and operating controls, shutoff valves, alarm-warning systems, gauges and a network of piping extending to and terminating with suitable station inlets at locations where patient suction may be required."
meter_,Section 202 General Definitions,Meter,,,,,,A measuring device used to collect data and indicate water usage.
nonpotable_water_,Section 202 General Definitions,Nonpotable Water,,,,,,"Water not safe for drinking, personal or culinary utilization."
nuisance_,Section 202 General Definitions,Nuisance,,,,,,"Public nuisance as known in common law or in equity jurisprudence; whatever is dangerous to human life or detrimental to health; whatever structure or premises is not sufficiently ventilated, sewered, drained, cleaned or lighted, with respect to its intended occupancy; and whatever renders the air, or human food, drink or water supply unwholesome."
occupancy_,Section 202 General Definitions,Occupancy,,,,,,The purpose for which a building or portion thereof is utilized or occupied.
offset_,Section 202 General Definitions,Offset,,,,,,A combination of approved bends that makes two changes in direction bringing one section of the pipe out of line but into a line parallel with the other section.
on_site_nonpotable_water_reuse_system_,Section 202 General Definitions,On-Site Nonpotable Water Reuse System,,,,,,"A water system for the collection, treatment, storage, distribution and reuse of nonpotable water generated on-site, including but not limited to a graywater system. This definition does not include a rainwater harvesting system."
open_air_,Section 202 General Definitions,Open Air,,,,,,Outside the structure.
plumbing_,Section 202 General Definitions,Plumbing,,,,,,"The practice, materials and fixtures utilized in the installation, maintenance, extension and alteration of all piping, fixtures, plumbing appliances and plumbing appurtenances, within or adjacent to any structure, in connection with sanitary drainage or storm drainage facilities; venting systems; and public or private water supply systems."
plumbing_appliance_,Section 202 General Definitions,Plumbing Appliance,,,,,,"Water or drain-connected devices intended to perform a special function. These devices have their operation or control dependent on one or more energized components, such as motors, controls or heating elements. Such devices are manually adjusted or controlled by the owner or operator, or are operated automatically through one or more of the following actions: a time cycle, a temperature range, a pressure range, a measured volume or weight."
plumbing_appurtenance_,Section 202 General Definitions,Plumbing Appurtenance,,,,,,"A manufactured device, prefabricated assembly or on-the-job assembly of component parts that is an adjunct to the basic piping system and plumbing fixtures. An appurtenance does not demand additional water supply and does not add any discharge load to a fixture or to the drainage system."
plumbing_fixture_,Section 202 General Definitions,Plumbing Fixture,,,,,,A receptacle or device that is connected to a water supply system or discharges to a drainage system or both. Such receptacles or devices require a supply of water; or discharge liquid waste or liquid-borne solid waste; or require a supply of water and discharge waste to a drainage system.
plumbing_system_,Section 202 General Definitions,Plumbing System,,,,,,"A system that includes the water distribution pipes; plumbing fixtures and traps; water-treating or water-using equipment; soil, waste and vent pipes; and building drains; in addition to their respective connections, devices and appurtenances within a structure or premises; and the water service, building sewer and building storm sewer serving such structure or premises."
pollution_,Section 202 General Definitions,Pollution,,,,,,An impairment of the quality of the potable water to a degree that does not create a hazard to public health but that does adversely and unreasonably affect the aesthetic qualities of such potable water for domestic use.
potable_water_,Section 202 General Definitions,Potable Water,,,,,,Water free from impurities present in amounts sufficient to cause disease or harmful physiological effects and conforming to the bacteriological and chemical quality requirements of the Public Health Service Drinking Water Standards or the regulations of the public health authority having jurisdiction.
press_connect_joint_,Section 202 General Definitions,Press-Connect Joint,,,,,,A permanent mechanical joint incorporating an elastomeric seal or an elastomeric seal and corrosion-resistant grip ring. The joint is made with a pressing tool and jaw or ring approved by the fitting manufacturer.
private_,Section 202 General Definitions,Private,,,,,,"In the classification of plumbing fixtures, ""private"" applies to fixtures that are not public."
public_or_public_utilization_,Section 202 General Definitions,Public or Public Utilization,,,,,,"In the classification of plumbing fixtures, ""public"" applies to fixtures with unrestricted exposure to walk-in traffic."
public_swimming_pool_,Section 202 General Definitions,Public Swimming Pool,,,,,,"A pool, other than a residential pool, that is intended to be used for swimming or bathing and is operated by an owner, lessee, operator, licensee or concessionaire, regardless of whether a fee is charged for use."
public_water_main_,Section 202 General Definitions,Public Water Main,,,,,,A water supply pipe for public utilization controlled by public authority.
push_fit_fitting_,Section 202 General Definitions,Push-Fit Fitting,,,,,,A mechanical fitting that joins pipes or tubes and achieves a seal by mating the pipe or tube into the fitting.
quick_closing_valve_,Section 202 General Definitions,Quick-Closing Valve,,,,,,A valve or faucet that closes automatically when released manually or that is controlled by a mechanical means for fast-action closing.
rainwater_,Section 202 General Definitions,Rainwater,,,,,,Water from natural precipitation.
ready_access_,Section 202 General Definitions,Ready Access,,,,,,"That which enables a fixture, appliance or equipment to be directly reached without requiring the removal or movement of any panel or similar obstruction and without the use of a portable ladder, step stool or similar device."
reclaimed_water_,Section 202 General Definitions,Reclaimed Water,,,,,,Domestic wastewater that has received secondary treatment by a domestic wastewater treatment works (centralized system or a localized system) and such additional treatment as to enable the wastewater to meet the standards for approved uses.
reduced_pressure_principle_backflow_prevention_assembly_,Section 202 General Definitions,Reduced Pressure Principle Backflow Prevention Assembly,,,,,,"A backflow prevention device consisting of two independently acting check valves, internally force-loaded to a normally closed position and separated by an intermediate chamber (or zone) in which there is an automatic relief means of venting to the atmosphere, internally loaded to a normally open position between two tightly closing shutoff valves and with a means for testing for tightness of the checks and opening of the relief means."
registered_design_professional_,Section 202 General Definitions,Registered Design Professional,,,,,,"An individual who is registered or licensed to practice their respective design profession, as defined by the statutory requirements of the professional registration laws of the state or jurisdiction in which the project is to be constructed."
pressure_relief_valve_,Relief Valve,Pressure Relief Valve,,,,,,A pressure-actuated valve held closed by a spring or other means and designed to relieve pressure automatically at the pressure at which such valve is set.
temperature_and_pressure_relief_t_p_valve_,Relief Valve,Temperature and Pressure Relief (T&amp;P) Valve,,,,,,A combination relief valve designed to function as both a temperature relief and a pressure relief valve.
temperature_relief_valve_,Relief Valve,Temperature Relief Valve,,,,,,A temperature-actuated valve designed to discharge automatically at the temperature at which such valve is set.
relief_vent_,Section 202 General Definitions,Relief Vent,,,,,,A vent whose primary function is to provide circulation of air between drainage and vent systems.
rim_,Section 202 General Definitions,Rim,,,,,,An unobstructed open edge of a fixture.
