id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
306.1,"Section 306 Trenching, Excavation and Backfill",Support of Piping,,,,,,Buried piping shall be supported throughout its entire length.
306.2,"Section 306 Trenching, Excavation and Backfill",Trenching and Bedding,,,,,,"Where trenches are excavated such that the bottom of the trench forms the bed for the pipe, solid and continuous load-bearing support shall be provided between joints. Bell holes, hub holes and coupling holes shall be provided at points where the pipe is joined. Such pipe shall not be supported on blocks to grade. In instances where the material manufacturer's installation instructions are more restrictive than those prescribed by the code, the material shall be installed in accordance with the more restrictive requirement."
306.2.1,"Section 306 Trenching, Excavation and Backfill",Overexcavation,,,,,,"Where trenches are excavated below the installation level of the pipe such that the bottom of the trench does not form the bed for the pipe, the trench shall be backfilled to the installation level of the bottom of the pipe with sand or fine gravel placed in layers not greater than 6 inches (152 mm) in depth and such backfill shall be compacted after each placement."
306.2.2,"Section 306 Trenching, Excavation and Backfill",Rock Removal,,,,,,"Where rock is encountered in trenching, the rock shall be removed to not less than 3 inches (76 mm) below the installation level of the bottom of the pipe, and the trench shall be backfilled to the installation level of the bottom of the pipe with sand tamped in place so as to provide uniform load-bearing support for the pipe between joints. The pipe, including the joints, shall not rest on rock at any point."
306.2.3,"Section 306 Trenching, Excavation and Backfill",Soft Load-Bearing Materials,,,,,,"If soft materials of poor load-bearing quality are found at the bottom of the trench, stabilization shall be achieved by overexcavating not less than two pipe diameters and backfilling to the installation level of the bottom of the pipe with fine gravel, crushed stone or a concrete foundation. The concrete foundation shall be bedded with sand tamped into place so as to provide uniform load-bearing support for the pipe between joints."
306.3,"Section 306 Trenching, Excavation and Backfill",Backfilling,,,,,,"Backfill shall be free from discarded construction material and debris. Loose earth free from rocks, broken concrete and frozen chunks shall be placed in the trench in 6-inch (152 mm) layers and tamped in place until the crown of the pipe is covered by 12 inches (305 mm) of tamped earth. The backfill under and beside the pipe shall be compacted for pipe support. Backfill shall be brought up evenly on both sides of the pipe so that the pipe remains aligned. In instances where the manufacturer's instructions for materials are more restrictive than those prescribed by the code, the material shall be installed in accordance with the more restrictive requirement."
306.4,"Section 306 Trenching, Excavation and Backfill",Tunneling,,,,,,"Where pipe is to be installed by tunneling, jacking or a combination of both, the pipe shall be protected from damage during installation and from subsequent uneven loading. Where earth tunnels are used, adequate supporting structures shall be provided to prevent future settling or caving."
307.1,Section 307 Structural Safety,General,,,,,,"In the process of installing or repairing any part of a plumbing and drainage installation, the finished floors, walls, ceilings, tile work or any other part of the building or premises that must be changed or replaced shall be left in a safe structural condition in accordance with the requirements of the International Building Code."
307.2,Section 307 Structural Safety,"Cutting, Notching or Bored Holes",,,,,,"A framing member shall not be cut, notched or bored in excess of limitations specified in the International Building Code."
307.3,Section 307 Structural Safety,Penetrations of Floor/Ceiling Assemblies and Fire-Resistance-Rated Assemblies,,,,,,Penetrations of floor/ceiling assemblies and assemblies required to have a fire-resistance rating shall be protected in accordance with the International Building Code.
307.4,Section 307 Structural Safety,Alterations to Trusses,,,,,,"Truss members and components shall not be cut, drilled, notched, spliced or otherwise altered in any way without written concurrence and approval of a registered design professional. Alterations resulting in the addition of loads to any member (such as HVAC equipment and water heaters) shall not be permitted without verification that the truss is capable of supporting such additional loading."
307.5,Section 307 Structural Safety,Protection of Footings,,,,,,"Trenching installed parallel to footings and walls shall not extend into the bearing plane of a footing or wall. The upper boundary of the bearing plane is a line that extends downward, at an angle of 45 degrees (0.79 rad) from horizontal, from the outside bottom edge of the footing or wall."
307.6,Section 307 Structural Safety,Piping Materials Exposed Within Plenums,,,,,,Piping materials exposed within plenums shall comply with the provisions of the International Mechanical Code.
308.1,Section 308 Piping Support,General,,,,,,Plumbing piping shall be supported in accordance with this section.
308.2,Section 308 Piping Support,Piping Seismic Supports,,,,,,"Where earthquake loads are applicable in accordance with the International Building Code, plumbing piping supports, anchorage, and bracing shall be designed and installed for seismic forces in accordance with Chapter 16 of the International Building Code."
308.3,Section 308 Piping Support,Materials,,,,,,"Hangers, anchors and supports shall support the piping and the contents of the piping. Hangers and strapping material shall be of approved material that will not promote galvanic action."
308.4,Section 308 Piping Support,Structural Attachment,,,,,,Hangers and anchors shall be attached to the building construction in an approved manner.
308.5,Section 308 Piping Support,Interval of Support,,,,,,"Pipe shall be supported in accordance with Table 308.5.Exception: The interval of support for piping systems designed to provide for expansion/contraction shall conform to the engineered design in accordance with Section 316.1.TABLE 308.5HANGER SPACINGPIPING MATERIALMAXIMUM HORIZONTAL SPACING (feet)MAXIMUM VERTICAL SPACING (feet)Acrylonitrile butadiene styrene (ABS) pipe410bAluminum tubing1015Brass pipe1010Cast-iron pipe5a15Chlorinated polyvinyl chloride (CPVC) pipe and tubing, 1 inch and smaller310bChlorinated polyvinyl chloride (CPVC) pipe and tubing, 11/4 inches and larger410bCopper or copper-alloy pipe1210Copper or copper-alloy tubing, 11/4-inch diameter and smaller610Copper or copper-alloy tubing, 11/2-inch diameter and larger1010Cross-linked polyethylene (PEX) pipe, 1 inch and smaller2.67 (32 inches)10bCross-linked polyethylene (PEX) pipe, 11/4 inches and larger410bCross-linked polyethylene/aluminum/cross-linked polyethylene (PEX-AL-PEX) pipe2.67 (32 inches)4Lead pipeContinuous4Polyethylene/aluminum/polyethylene (PE-AL-PE) pipe2.67 (32 inches)4Polyethylene of raised temperature (PE-RT) pipe, 1 inch and smaller2.67 (32 inches)10bPolyethylene of raised temperature (PE-RT) pipe, 11/4 inches and larger410bPolypropylene (PP) pipe or tubing, 1 inch and smaller2.67 (32 inches)10bPolypropylene (PP) pipe or tubing, 11/4 inches and larger410bPolyvinyl chloride (PVC) pipe410bStainless steel drainage systems1010bSteel pipe1215For SI: 1 inch = 25.4 mm, 1 foot = 304.8 mm.The maximum horizontal spacing of cast-iron pipe hangers shall be increased to 10 feet where 10-foot lengths of pipe are installed.For sizes 2 inches and smaller, a guide shall be installed midway between required vertical supports. Such guides shall prevent pipe movement in a direction perpendicular to the axis of the pipe.Hanger support rods shall be sized in accordance with table 308.5.1Table 308.5.1 Hanger Rod SizePipe and Tube SizeRod Size1/2"" — 4""3/8""5"" — 8""1/2""10"" — 12""5/8"""
308.6,Section 308 Piping Support,Sway Bracing,,,,,,"Where horizontal pipes 4 inches (102 mm) and larger convey drainage or waste, and where a pipe fitting in that piping changes the flow direction greater than 45 degrees (0.79 rad), rigid bracing or other rigid support arrangements shall be installed to resist movement of the upstream pipe in the direction of pipe flow. A change of flow direction into a vertical pipe shall not require the upstream pipe to be braced."
308.7,Section 308 Piping Support,Anchorage,,,,,,Anchorage shall be provided to restrain drainage piping from axial movement.
308.7.1,Section 308 Piping Support,Location,,,,,,"For pipe sizes greater than four inches (102 mm), restraints shall be provided for drain pipes utilizing mechanical joints at all changes in direction and at all changes in diameter greater than two pipe sizes. Braces, blocks, rodding and other suitable methods as specified by the coupling manufacturer shall be utilized."
308.8,Section 308 Piping Support,Expansion Joint Fittings,,,,,,Expansion joint fittings shall be used only where necessary to provide for expansion and contraction of the pipes. Expansion joint fittings shall be of the typical material suitable for use with the type of piping in which such fittings are installed.
308.9,Section 308 Piping Support,Parallel Water Distribution Systems,,,,,,"Piping bundles for manifold systems shall be supported in accordance with Table 308.5. Support at changes in direction shall be in accordance with the manufacturer's instructions. Where hot water piping is bundled with cold water piping, hot water piping shall be insulated in accordance with Section 607.5."
308.10,Section 308 Piping Support,Thermal Expansion Tanks,,,,,,A thermal expansion tank shall be supported in accordance with the manufacturer's instructions. Thermal expansion tanks shall not be supported by the piping that connects to such tanks.
309.1,Section 309 Flood Hazard Resistance,General,,,,,,Plumbing systems and equipment in structures erected in flood hazard areas shall be constructed in accordance with the requirements of this section and the International Building Code.
309.2,Section 309 Flood Hazard Resistance,Flood Hazard,,,,,,"For structures located in flood hazard areas, the following systems and equipment shall be located and installed as required by Section 1612 of the International Building Code. Water service pipes.Pump seals in individual water supply systems where the pump is located below the design flood elevation.Covers on potable water wells shall be sealed, except where the top of the casing well or pipe sleeve is elevated to not less than 1 foot (305 mm) above the design flood elevation.Sanitary drainage piping.Storm drainage piping.Manhole covers shall be sealed, except where elevated to or above the design flood elevation.Other plumbing fixtures, faucets, fixture fittings, piping systems and equipment.Water heaters.Vents and vent systems. Exception: The systems listed in this section are permitted to be located below the elevation required by Section 1612 of the International Building Code for utilities and attendant equipment, provided that the systems are designed and installed to prevent water from entering or accumulating within their components and the systems are constructed to resist hydrostatic and hydrodynamic loads and stresses, including the effects of buoyancy, during the occurrence of flooding up to such elevation."
309.3,Section 309 Flood Hazard Resistance,Coastal High-Hazard Areas and Coastal A Zones,,,,,,"Structures located in coastal high-hazard areas and coastal A zones shall meet the requirements of Section 309.2. The plumbing systems, pipes and fixtures shall not be mounted on or penetrate through walls intended to break away under flood loads."
310.1,Section 310 Washroom and Toilet Room Requirements,Light and Ventilation,,,,,,Washrooms and toilet rooms shall be illuminated and ventilated in accordance with the International Building Code and International Mechanical Code.
310.2,Section 310 Washroom and Toilet Room Requirements,Location of Fixtures and Compartments,,,,,,The location of plumbing fixtures and the requirements for compartments and partitions shall be in accordance with Section 405.3.
310.3,Section 310 Washroom and Toilet Room Requirements,Interior Finish,,,,,,Interior finish surfaces of toilet rooms shall comply with the International Building Code.
311.1,Section 311 Toilet Facilities for Workers,General,,,,,,Toilet facilities shall be provided for construction workers and such facilities shall be maintained in a sanitary condition. Construction worker toilet facilities of the nonsewer type shall conform to PSAI Z4.3.
312.1,Section 312 Tests and Inspections,Required Tests,,,,,,"The permit holder shall make the applicable tests prescribed in Sections 312.2 through 312.10 to determine compliance with the provisions of this code. The permit holder shall give reasonable advance notice to the code official when the plumbing work is ready for tests. The equipment, material, power and labor necessary for the inspection and test shall be furnished by the permit holder and he or she shall be responsible for determining that the work will withstand the test pressure prescribed in the following tests. Plumbing system piping shall be tested with either water or by air."
312.1.1,Section 312 Tests and Inspections,Test Gauges,,,,,,Gauges used for testing shall be as follows:Tests requiring a pressure of 10 pounds per square inch (psi) (69 kPa) or less shall utilize a testing gauge having increments of 0.10 psi (0.69 kPa) or less.Tests requiring a pressure of greater than 10 psi (69 kPa) but less than or equal to 100 psi (689 kPa) shall utilize a testing gauge having increments of 1 psi (6.9 kPa) or less.Tests requiring a pressure of greater than 100 psi (689 kPa) shall utilize a testing gauge having increments of 2 psi (14 kPa) or less.
312.2,Section 312 Tests and Inspections,Drainage and Vent Water Test,,,,,,"A water test shall be applied to the drainage system either in its entirety or in sections. If applied to the entire system, all openings in the piping shall be tightly closed, except the highest opening, and the system shall be filled with water to the point of overflow. If the system is tested in sections, each opening shall be tightly plugged except the highest openings of the section under test, and each section shall be filled with water, but sections shall not be tested with less than a 10-foot (3048 mm) head of water. In testing successive sections, not less than the upper 10 feet (3048 mm) of the next preceding section shall be tested so that no joint or pipe in the building, except the uppermost 10 feet (3048 mm) of the system, shall have been submitted to a test of less than a 10-foot (3048 mm) head of water. This pressure shall be held for not less than 15 minutes. The system shall then be tight at all points."
312.3,Section 312 Tests and Inspections,Drainage and Vent Air Test,,,,,,An air test shall be made by forcing air into the system until there is a uniform gauge pressure of 5 psi (34.5 kPa) or sufficient to balance a 10-inch (254 mm) column of mercury. This pressure shall be held for a test period of not less than 15 minutes. Any adjustments to the test pressure required because of changes in ambient temperatures or the seating of gaskets shall be made prior to the beginning of the test period.
312.5,Section 312 Tests and Inspections,Water Supply System Test,,,,,,"Upon completion of a section of or the entire water supply system, the system, or portion completed, shall be tested and proved tight under a water pressure not less than the working pressure of the system; or, by an air test of not less than 50 psi (344 kPa). This pressure shall be held for not less than 15 minutes. The water utilized for tests shall be obtained from a potable source of supply. The required tests shall be performed in accordance with this section and Section 108."
312.6,Section 312 Tests and Inspections,Gravity Sewer Test,,,,,,"Gravity sewer tests shall consist of plugging the end of the building sewer at the point of connection with the public sewer, filling the building sewer with water, testing with not less than a 10-foot (3048 mm) head of water and maintaining such pressure for 15 minutes."
312.7,Section 312 Tests and Inspections,Forced Sewer Test,,,,,,"Forced sewer tests shall consist of plugging the end of the building sewer at the point of connection with the public sewer and applying a pressure of 5 psi (34.5 kPa) greater than the pump rating, and maintaining such pressure for 15 minutes."
312.8,Section 312 Tests and Inspections,Storm Drainage System Test,,,,,,Storm drain systems within a building shall be tested by water or air in accordance with Section 312.2 or 312.3.
312.10,Section 312 Tests and Inspections,Inspection and Testing of Backflow Prevention Assemblies,,,,,,Inspection and testing shall comply with Sections 312.10.1 and 312.10.2.
312.10.1,Section 312 Tests and Inspections,Inspections,,,,,,Annual inspections shall be made of all backflow prevention assemblies and air gaps to determine whether the assemblies are operable and air gaps exist.
312.10.2,Section 312 Tests and Inspections,Testing,,,,,,"Reduced pressure principle, double check, pressure vacuum breaker, reduced pressure detector fire protection, double check detector fire protection, and spill-resistant vacuum breaker backflow preventer assemblies and hose connection backflow preventers shall be tested at the time of installation, immediately after repairs or relocation and at least annually by a certified cross connection control technician, in accordance with the applicable testing procedures associated with each specific certifying agency. When applicable the testing procedure shall be performed for the identified backflow prevention assembly in its entirety in accordance with one of the following applicable standards: ASSE 5013, ASSE 5015, ASSE 5020, ASSE 5047, ASSE 5048, ASSE 5052, ASSE 5056, CSA B64.10, CSA B64.10.1 or the testing procedures provided in the 10th Edition Manual of Cross-Connection Control from the University of Southern California's Foundation for Cross-Connection Control and Hydraulic Research. The testing procedures from the 10th Edition Manual of Cross-Connection Control from the University of Southern California's Foundation for Cross-Connection Control and Hydraulic Research is incorporated by reference, and may be examined at the Colorado Plumbing Board's office at 1560 Broadway, Suite 1350, Denver, Colorado 80202, during normal business hours, Monday through Friday, except days designated as state holidays. Certified copies of the 10th Edition Manual of Cross-Connection Control shall be provided at cost, upon request. The Board or the Board's staff will provide information regarding how the 10th Edition Manual of Cross-Connection Control may be examined for free at the state public depository library. The 10th Edition Manual of Cross-Connection Control is also available from the agency, organization or association originally issuing the code, standard, guideline, or rule at: USC Foundation Office, Research Annex 219, Los Angeles, CA 90089-7700 or (https://fccchr.usc.edu/). This rule does not include any later amendments or editions of the code, standard, guideline, or rule."
313.1,Section 313 Equipment Efficiencies,General,,,,,,Equipment efficiencies shall be in accordance with the International Energy Conservation Code.
314.1,Section 314 Condensate Disposal,Fuel-Burning Appliances,,,,,,Liquid combustion byproducts of condensing appliances shall be collected and discharged to an approved plumbing fixture or disposal area in accordance with the manufacturer's instructions. Condensate piping shall be of approved corrosion-resistant material and shall not be smaller than the drain connection on the appliance. Such piping shall maintain a horizontal slope in the direction of discharge of not less than one-eighth unit vertical in 12 units horizontal (1-percent slope).
314.1.1,Section 314 Condensate Disposal,Identification,,,,,,The termination of concealed condensate piping shall be marked to indicate whether the piping is connected to the primary or secondary drain.
314.2,Section 314 Condensate Disposal,Evaporators and Cooling Coils,,,,,,"Condensate drain systems shall be provided for equipment and appliances containing evaporators or cooling coils. Condensate drain systems shall be designed, constructed and installed in accordance with Sections 314.2.1 through 314.2.5."
314.2.1,Section 314 Condensate Disposal,Condensate Disposal,,,,,,"Condensate from all cooling coils and evaporators shall be conveyed from the drain pan outlet to an approved place of disposal. Such piping shall maintain a horizontal slope in the direction of discharge of not less than one-eighth unit vertical in 12 units horizontal (1-percent slope). Condensate shall not discharge into a street, alley or other areas so as to cause a nuisance."
314.2.1.1,Section 314 Condensate Disposal,Condensate Discharge,,,,,,"Condensate drains shall not directly connect to any plumbing drain, waste or vent pipe. Condensate drains shall not discharge into a plumbing fixture other than a floor sink, floor drain, trench drain, mop sink, hub drain, standpipe, utility sink or laundry sink. Condensate drain connections to a lavatory wye branch tailpiece or to a bathtub overflow pipe shall not be considered as discharging to a plumbing fixture. Except where discharging to grade outdoors, the point of discharge of condensate drains shall be located within the same occupancy, tenant space or dwelling unit as the source of the condensate."
314.2.2,Section 314 Condensate Disposal,Drain Pipe Materials and Sizes,,,,,,"Components of the condensate disposal system shall be ABS, cast-iron, copper and copper-alloy, CPVC, cross-linked polyethylene, galvanized steel, PE-RT, polyethylene, polypropylene, PVC, or PVDF pipe or tubing. Components shall be selected for the pressure and temperature rating of the installation. Joints and connections shall be made in accordance with the applicable provisions of Chapter 7 relative to the material type. Condensate waste and drain line size shall be not less than 3/4-inch (19.1 mm) pipe size and shall not decrease in size from the drain pan connection to the place of condensate disposal. Where the drain pipes from more than one unit are manifolded together for condensate drainage, the pipe or tubing shall be sized in accordance with Table 314.2.2. TABLE 314.2.2 [M] TABLE 314.2.2 CONDENSATE DRAIN SIZING EQUIPMENT CAPACITY MINIMUM CONDENSATE PIPE DIAMETER (inch) Up to 20 tons of refrigeration 3/4 inch Over 20 tons to 40 tons of refrigeration 1 inch Over 40 tons to 90 tons of refrigeration 11/4 inches Over 90 tons to 125 tons of refrigeration 11/2 inches Over 125 tons to 250 tons of refrigeration 2 inches For SI: 1 inch = 25.4 mm, 1 ton of capacity = 3.517 kW."
314.2.3,Section 314 Condensate Disposal,Auxiliary and Secondary Drain Systems,,,,,,"In addition to the requirements of Section 314.2.1, where damage to any building components could occur as a result of overflow from the equipment primary condensate removal system, one of the following auxiliary protection methods shall be provided for each cooling coil or fuel-fired appliance that produces condensate:An auxiliary drain pan with a separate drain shall be provided under the coils on which condensation will occur. The auxiliary pan drain shall discharge to a conspicuous point of disposal to alert occupants in the event of a stoppage of the primary drain. The pan shall have a depth of not less than 11/2 inches (38 mm), shall be not less than 3 inches (76 mm) larger than the unit or the coil dimensions in width and length, and shall be constructed of corrosion-resistant material. Galvanized sheet metal pans shall have a thickness of not less than 0.0236-inch (0.6010 mm) (No. 24 gage) galvanized sheet metal. Nonmetallic pans shall have a thickness of not less than 0.0625 inch (1.6 mm).A separate overflow drain line shall be connected to the drain pan provided with the equipment. Such overflow drain shall discharge to a conspicuous point of disposal to alert occupants in the event of a stoppage of the primary drain. The overflow drain line shall connect to the drain pan at a higher level than the primary drain connection.An auxiliary drain pan without a separate drain line shall be provided under the coils on which condensate will occur. Such pan shall be equipped with a water-level detection device conforming to UL 508 that will shut off the equipment served prior to overflow of the pan. The auxiliary drain pan shall be constructed in accordance with Item 1 of this section.A water-level detection device conforming to UL 508 shall be provided that will shut off the equipment served in the event that the primary drain is blocked. The device shall be installed in the primary drain line, the overflow drain line or in the equipment-supplied drain pan, located at a point higher than the primary drain line connection and below the overflow rim of such pan.Exception: Fuel-fired appliances that automatically shut down operation in the event of a stoppage in the condensate drainage system."
314.2.3.1,Section 314 Condensate Disposal,Water-Level Monitoring Devices,,,,,,"On down-flow units and all other coils that do not have a secondary drain or provisions to install a secondary or auxiliary drain pan, a water-level monitoring device shall be installed inside the primary drain pan. This device shall shut off the equipment served in the event that the primary drain becomes restricted. Devices installed in the drain line shall not be permitted."
314.2.3.2,Section 314 Condensate Disposal,"Appliance, Equipment and Insulation in Pans",,,,,,"Where appliances, equipment or insulation are subject to water damage when auxiliary drain pans fill such portions of the appliances, equipment and insulation shall be installed above the flood level rim of the pan. Supports located inside of the pan to support the appliance or equipment shall be water resistant and approved."
314.2.3.3,Section 314 Condensate Disposal,Identification,,,,,,The termination of concealed condensate piping shall be marked to indicate whether the piping is connected to the primary or secondary drain.
314.2.4,Section 314 Condensate Disposal,Traps,,,,,,Condensate drains shall be trapped as required by the equipment or appliance manufacturer.
314.2.4.1,Section 314 Condensate Disposal,Ductless Mini-Split System Traps,,,,,,Ductless mini-split equipment that produces condensation shall be provided with an in-line check valve located in the drain line or a trap.
314.2.5,Section 314 Condensate Disposal,Drain Line Maintenance,,,,,,Condensate drain lines shall be configured to permit the clearing of blockages and performance of maintenance without requiring the drain line to be cut.
315.1,Section 315 Penetrations,Sealing of Annular Spaces,,,,,,"The annular space between the outside of a pipe and the inside of a pipe sleeve or between the outside of a pipe and an opening in a building envelope wall, floor, or ceiling assembly penetrated by a pipe shall be sealed in an approved manner with caulking material, foam sealant or closed with a gasketing system. The caulking material, foam sealant or gasketing system shall be designed for the conditions at the penetration location and shall be compatible with the pipe, sleeve and building materials in contact with the sealing materials. Annular spaces created by pipes penetrating fire-resistance-rated assemblies or membranes of such assemblies shall be sealed or closed in accordance with Section 714 of the International Building Code."
316.1,Section 316 Alternative Engineered Design,Alternative Engineered Design,,,,,,"The design, documentation, inspection, testing and approval of an alternative engineered design plumbing system shall comply with Sections 316.1.1 through 316.1.6."
316.1.1,Section 316 Alternative Engineered Design,Design Criteria,,,,,,"An alternative engineered design shall conform to the intent of the provisions of this code and shall provide an equivalent level of quality, strength, effectiveness, fire resistance, durability and safety. Material, equipment or components shall be designed and installed in accordance with the manufacturer's instructions."
316.1.2,Section 316 Alternative Engineered Design,Submittal,,,,,,The registered design professional shall indicate on the permit application that the plumbing system is an alternative engineered design. The permit and permanent permit records shall indicate that an alternative engineered design was part of the approved installation.
316.1.3,Section 316 Alternative Engineered Design,Technical Data,,,,,,The registered design professional shall submit sufficient technical data to substantiate the proposed alternative engineered design and to prove that the performance meets the intent of this code.
316.1.4,Section 316 Alternative Engineered Design,Construction Documents,,,,,,"The registered design professional shall submit to the code official two complete sets of signed and sealed construction documents for the alternative engineered design. The construction documents shall include floor plans and a riser diagram of the work. Where appropriate, the construction documents shall indicate the direction of flow, all pipe sizes, grade of horizontal piping, loading and location of fixtures and appliances."
